pop,repl,genome,scf
1,4,wDjagczeuhtyxmAznCzbcybxycuxuceaCvyuleDdvEyrvvEfDtrfaDBuBoBEBBbBdBFmbejBoBBBBBDEaBBBBBBxBBBybBbBBbeAEBmuvkBibdCCvBvvgiaE,4.990000
1,4,wDjagczeChtyxmAznhzbcybxycuxuceanvyuleDuvEyrvvEfDtrfaDBuBoBEBBbBdBFmbejBoBBBBBBEaBBBBBBsBBfybBbBBbeAEBmuvkBibdCCvBvvgiaE,5.000000
1,4,fwjagckfoipfFrlxqDzkByBxycuAucqxEvykpxuavmyrvvDfdtryBsanBBBEoelBfBoBFeftBBbBBBBEEBBlBmxlsBndaxxdaaebwccmvpBxkABbvBvvgexc,4.170000
1,4,AwjagcrnsmBozoiwofzaByBxycuAucutEvykElkavlyrvvEfitryBskcBpmEcBFubBuBBmDtvBbBBBBEEBocBtaBsqbmamFmasmBwsbxvpBqyBBBvsvvgyjB,4.670000
1,4,wkjagckDskdawdtkBhzfBybxycurucpeFvysAdDDvEyrvvEqatrsBdpocBBsBuBobBbBBxkneFaBxdaEteABBBBpbcBtnuyEpBboBBDlvwfyBpqlvyvvBgkq,4.410000
1,4,wkjagcsDskmahdtrBhzBBybxycurucBeBvysbdaDvEyrvvEDatrdBdtBBBBEBucobBFBByxneDaBBDaEteABBBBBDcBmnusEuBboBbpovwoyBpxlvyvvBgkA,4.450000
1,4,wkjagcsDskmahdtrBhzBBybxycurucBeBvysbdaDvEyrvvEDatrdBdtBBBBEBuBobBFBByxneDaBBDaEteABBBBBDcBmnusEuBboBbpovwoyBpxlvyvvBgkA,4.500000
1,4,wxwagcopawkCtdqflBDzqByBycuxuccCavynafbhvEyrvvEDatclBBBlDBsEBBBqafBBBBlBBBbBBnBpwcFBmlbraBgxBykynCcCyFbCvkeqhpazgFgvfwlC,0.000000
1,4,wxjagcopuwkrtsffuBzzuByBycuxuccCavynafbhvEyrvvEDatcccBBqDBpEbBBsafBBBcznBBbBBBBAevFBmaAraBgaBykuphvwBBbpkkekhevFqAgbmnlz,0.000000
1,4,wujagczspibfzpzwmkzfzyAxycuxucamsvytdfbCvAyrvvEDatrkBBBfBBpEqwBsaBBBBBdaBBbBBBEwyAFBwBtraBgklFhhwmDCnwvAsdDCpDBCmAqklnzm,3.400000
1,4,wnjagctCuACsletbrwzBBByxycubucnfovytEebpvEprvvEDbtrraokBBBBEmBBBqnpkABBmEBBBBBmfDyxdaDstDBfBwBfDuBwnnmnlvqtyBFmavsvvflqg,4.210000
1,4,wCjagccDrjfwcpAbsAzByBixycuBucxfovynEBDBvoyrvvEqbtrraepBcBBdBBkBylaBoBBbEBBBBBytekddamsbDBorBkDFBswnBBklvectByClvtvvwDqg,2.800000
1,4,wzjagcbddtEjiiujruzpyxoAycuxucowxvyEElbavlyrveEebtrmBllBExBEaBAmnlaBABBbBBfByBffBlBBEbxqAvnatxbDBBuqBuamvkwBoFCavtvvBgDA,4.180000
1,4,wdjagcxzcoBeqiBrAjzpywoxycuxucowqvywEDFdvEyrvvEvotrkBolBlxBEbBAnwlaBDBBoEBmBBBfqBldBfeoqBBpaBBbDBBwpBFBlvcxBDECavxvvygDy,0.000000
1,4,wqjagcqzzEteciyrAwcpyewxycuqucpsxvypEsbbxEyrhvqebtrdAolBskBedBABElaBsBybEBBbByfddldBDuuqABpBBBoDqBxotxxmvauBnDCavcvvBlCg,0.030000
1,4,wzcagcydsuEkypBvvfzvqytyycubucbtBkkdEmlpembuvcsatArBABkBmEbFyBmBxDtnbyyBuvBooBtBlwBBpbomBujEuBbBuBBednarretEycvzvmvvxgab,18.270000
1,4,wzcagcywAjEDbyrvvravpDcyycubucyEBbDmEklpeyluvjqatdrBdAkffddttBsBBputbsyBuvByBujmpsBqptoEBlDkBBeBuBBddnrekjqcylvzvqvvxgab,18.330000
1,4,wzcagcbCAjEDbyAvvxavldcyycuAucuEBkDBEkspeybuvBsatdrBwykffddxwByBBpadbByBuvBfBsylmsBxpkoEBlDlBjeBuBBminreuolcjuvzvlvvxgab,17.990000
1,4,wjjagcydxcwaodxvvAxvztydycurucByBbnpEDtpddouvBBBtxrBEfkuBdBABbsqBptmBBtBBvBjBBBmBABBldBnysdpayEBDBtbryzbCafcAwvzvcvvxgFk,12.930000
1,4,wyjagctrfDccEFepuiiisjzyycubudqruvbqyBqyvEorvvdcatccBbBBoaBbyBfnaqBltmsfkdBerqkpkbpwnaaBBBxsgmugwxyoyAytcbAEbeubhEBaFgid,2.870000
1,4,wtjagcrrbDccEFCuuymDzjzyycubuDqruvcqyBpyvExrvvdpatccBbBBAaBymBlBpqBltBEdkDBerqBpkbbwpapBBBxgymugujyoemvpcAAEbffoupphCumd,3.920000
1,4,wrjagcBpzsjzkabiqbouCjzyycubucpAnvdcyyxbvEBrvvEtatcflnpBbyBsBdfauBBlxBBBBBBfcnealaBkoafuBBxBBBxgehqvEfhiDpqfbopdkrAepzka,3.720000
1,4,wpjagcfpsbcyEFbzptsqsszyycubucbDxvepyyxBvEArvvEtatcberBBBnBtBBwomBBcxBBegbBCpquBBmsBwaDyBBBcBBsgkhpzDhFqdyuDuxalDblElunw,3.620000
1,4,wpjagcfpsbcyEFbprtsqsszyycubucbDxvepyyxBvEArvvEtatcberBBBnBtBBwomBBcxBBegbBfpquBBmsBwaDyBBBcBBsgkhpzDhgqdyFDuxalDbbElunF,3.630000
1,4,wpjagcrDwFbCjBxszxzbbyBdycuxuceBzvyxakspvEyrvvEqxtrewBDBDBdcaBembBcAebfBBBBywBBEBBBBmocsBAbpBBdyxxbgwBfBvtsaoctBvBvvgFyz,4.000000
1,4,wqjagcphwpAsufjazizbcybxycuBuccwDvyAllDpvmyrvvEfctrfaiBuBosDBBbAEBumxBfBBBBBBBBEaBBfuBBBBBqdbBfBBbenEwycvkliudCCvBvvgAbi,4.360000
1,4,wzjagcpswpbsBfjazizbcybxycuBucdwDvyAllDpvlyrvvEfotrfaiBuBosDBBbAABFmxBxBBBBBBBBEaBBauBBBBBqkbBfBBbenEsycvkxiudCCvnvvgAbi,3.010000
1,4,wnjagczwytxsufAzzizdcywxycuwucdaxvyulepmvEyrvvEfDtrfapBoBosEBBbBBBFmDemBBBBBBBBEaBBawBDBBBqwbBqBBbeqEwycvisiaDDCvBvvgEat,4.300000
1,4,wnjagczwyttsufAzzizdcywxymuwucdaxvyulepmvEyrvvEfDtrfapByBosEBBrBBBFmkemBBBBBBBBEaBBawBDBBBqwbBqCBbeqEwycvisiaaDCvBvvgEaA,3.990000
1,4,wcjagczzbwdtxmDzzszbcybxycuxucfanvyuleDuvEyrvvEfDtrfaDsuBosEBBbBdBFmbmfBoBBBBBBEaBBBBBBsBBqybBbBBbeqEpmtvkBiaeCCvBvvgiaE,4.990000
1,4,wcjagczzbwdtxmDzzszbaybxycuxucfanvyuleDuvEyrvvqfDtrfaDsuBosEBBFBdBFmbmfBoBBBBBBEaBBBBBBsBBqyiBbBBbeqEpmtvkBiaeCCvBvvgiaE,3.020000
1,4,wDjagczeBntyxDnznkzbcybxycuxuceanvydleDuvEyrvvEfDtrfaDBuBoBEBBbBdBFmbejBoBBBBBBEaBBBBBBsBBBybBbBBbeqEBmuikBiaeCCvBvvgiai,0.000000
1,4,kwjagcDcwAtwnpFunrzAEyBxycueuceabvybqBffvmyrvvfEdtrlwualBaBuApaBBAFBBBbBBpxBxBBEBBAtBebmBBBeeBsmaqmdoBcxvxpsuaBBvuvvgxue,4.350000
1,4,kwjagcDcwAtwnpFunrzAEyBxycueuceabvybqBffvmcrvvfEdtrlwuclBaBuApqBBAFBBBbBBpxBxBBEBBAtBebmBBBeeBsdaqmdoBcxvxpsuaBBvuvvgxle,4.000000
1,4,fwjagckfsipfFrlxqDzkByBDycuAucqxEvyspBdavmyrvvDfdtryBsanBBBEoolBfBoBeeftBBEBBBBExBBlBbxlsBndamsdaaebsccmvpBxkABbvBvvgeoB,3.190000
1,4,wkjagcqDskmwwdtkBhzBBybxylurucBewvysAdDDvEyrvvEqatrsBepocBBlBuloxBFBAxknejaBBDfEteABBBBpfcBtnFyEuBbdBlpqvwfyepqcvyvvBgkB,0.000000
1,4,rxjagcopuwkwtsffuBzzuByBycuxuccCavynafbhvEyrvvEDatccBBBqDBpEbBBsafBBBclnBBbBBBBcewFBmaAraBgaBykynhvkBebpkkefhevFqAgkmClz,0.000000
1,4,wxjagcopuwkrtsffuBzzuByBycuxuccCavynafbhvEyrvvEDatcccBBqDBpEbBBsafBBBclnBBbBBkBcetFBmaAraBgaBykynhvlBBbpkkekhevFqAgbmnlz,3.450000
1,4,wfjagcjuonlCtCqzCwzBwryxycuxuciaavylaebjvEyrvvEDbtrBBBbBBBynbcEmsBBBBBdboBbpBBADylFBqBbrafgwwbyrupDepiygvnciyvnyBbvyEwjo,4.000000
1,4,wrjagcojunCsleAbrwzBBByxycubucmfovytbebmvEyrvvEDbtryaotBBBBEmBBBqnukABBmEBBBBBmfsyxdamstwBfBBBBDBBwnBonlvetmBFmavsvvBlqg,2.670000
1,4,wpjagcittqdzlwcbnweiyehxycuBucbpBvypEBbmvEyrvvEDbtrkaofBpBBEaBuBelABBuBaEdBBBBayByaBxmsBBBsBdBedBBwBubclvezBBFuavkvvDmqg,4.180000
1,4,wzjagcccdtEeiiurAuzpyxoEycuxucowsvyEEEbavcyrveEebtrmBplBuxBsBBAmnlaBeEBfBBffBBffBlBBfbxqAvnaaxbDBBzqBuamvkwByFCavtvvBgDx,0.000000
1,4,wzjagcbcdtEeiiurAuzpyxoEycuxucowsvyEEEbavcyrveEebtrmBpkBuxBEaBtmnlaBeEBfBBffBBffBlBBfbxqAvpaaxbDBBbqBuamvkwByFCavtvvBgDp,4.170000
1,4,wzjagchAzazeiiArfuzpyxoEycuxucownvyEpalBvsyrvvEDbtrmDAyBxcBuaBABblaBkBBbBBfBBBfqBlFBfxmqABEaBBbckBwbBxdBvaxFypCavwvvngle,2.740000
1,4,wbjagcxzuoBeqiBrAnzpywoxycueucowqvywEDFAvEyrvvEeotrbBolBsxBEbBAnwlaBDBBoEBmBBBfqBldBfeoqBBpaBBbDBBwpBFBlvcxBDECavxvvygBy,4.210000
1,4,wbjagcxzuoBeqiBrAnzpywoxycuxuyowqvywEDFAvEyrvvEeotrbBolBsxBEbBAnwlaBDBBoEBmBjBfqBldBfeoqBBpaBBbDBBwpBFBlvcxBDECavxvvygBy,0.000000
1,4,wcjagcqhAyBeczAwAwxcymcxycuqucopxvydEkmAvEyrvvEebtrxAolBBkBBkBABElaBkpBbEBBnBBfdaoqBDbuqmyAaBBbomBlstxAkvaqByFCpvovvBAtg,4.010000
1,4,wcjagcqzAyBeczAwAwxcymcxycuqkcopxvydEkmAvEyrvvEebtrxAolBBkBBkBABElaBkpBbEBBnBBfdaoqBDbuqmsAaBBbomBlotxAkvaqByFCavovvBAtg,4.000000
1,4,wqjagcqzkEweciyrAwcpDebqycuqucppxvyfEabtvEyrvvqebtrAAolBskBeayABEcaBsBybEBBbyyfddluBDbuqbBpBBBoyqBBotxwmvacByppavcvvBldg,2.890000
1,4,wzcagcydAqEwskBvvfzvjlayycubucuEBFDwEfApelbuvBsatdrBdnwffEddjBeBxpyebByuuvBBBBkljeBjpbsEyBDtsBeBBBBtptyeljtcbzvzvmvvxgab,18.310000
1,4,wzcagcEaaAlDeDEzdfzyecAyycuburvElADnetfpvBduvkBbtorBpdnByEqxEBBmBwBvBwxBjvplfBBFBDBDfjoBBpuBukBbBmBBfuBsdexkefvzvCvvxgab,18.290000
1,4,wzcagcEaaAlDeDEzdfzyecAyycuburvElADnetfpvBduvkBbtorBpdnByEbuEBBmBwBvBwxBjvtlfBBFBDBDfjoBBpuBukBbBmBBquBsdexkefvzvBvvxgab,18.150000
1,4,hjjagcydxcwaodxvvAxvztydycurucByBbnpEDtpddouvBBBtxrBEfkuBdBABbsqBptmBBtBBvBjBBBmBABBldBEysdpayEBDBtbryzbCafcAwvzvcvvxgFk,0.000000
1,4,wrjagcBpjsjCkDbibbouCjzyycubucpAnvdcyyxbvEBrvvEtatcflnkBbuBsBdfauBBlxBBBBBBfcbzalaBkoafuBBxBBBcgehqvEfhiDpqfwopdkrAepzka,3.520000
1,4,wrjagcBpzsjCkabibbouCjzyycubucpAnvdcyyxbvEBrvvEtatcflnpBbuBsBdfauBBlxBBBBBBfcbealaBkoafuBBxBBBcgehqvEfhiDpqfwopdkrAepzka,3.490000
1,4,wqjagcfxtrwCdupzbrouCuzyycubucpbxvnpyyxqvEBrvvEtatcbBxABBbBcBpfawBfBpBBBkBBfcgAAluBpoafuBBxoBBcglhcesfjnACqadxqdmmfeyzkf,3.470000
1,4,wpjagcfpsjcyEFbprtocsszAycubucbDxvxpyyxBvEArvvEtatcberBBBnBtBBwomBBcxBBeabBfpquBBmsBwaDyBBBBBBsgFhpFbhoqzBuDuzalDzbElunF,2.930000
1,4,wljagcrzpFlDxBxsuxzFDyBdycuxucxmBvyDbkexvayrvvEfdtrfazDpBkqxBBbmxBbAeAfBBcByBDBEBBBBwocsBxByBAbAxBcmnBobvasBDBByvBvvgayl,2.800000
1,4,wljagcmDwFBCjxxDzxebbyBiycuxuceeBvyxakspvEyrvvEqbtrewBmBDBfcBBeCABcAebfBBBBydBBEBBBhqocsBpbpBBdoxBbAnBxBvlsmocADvBvvgrpc,0.000000
1,4,wBjagczwulbssbjzzizblybxycuouodwDvyAllDpvlyrvvEfotrfaDBuBokDBBbAABFmuBfoBBBBBBBEaBBauBBBBBddbmlBBbenEwscvkxquaCCvBvvglbi,2.640000
1,4,wqjagcpswpbsufhazizbcybxycuBucdwDvyAllDpvlyrvvEfotrfaiBuBosDBBbAABFmxBxwBBBBBBBEaBBauBBBBBqkbBfBBbenEsicvkxiudCCvnvvgAbi,2.940000
1,4,wnjagczwytxsufAzzjzucywxycuwucdaxvyulepmvEprvvEfDtrfapBoBosEBBbBBBFmDemBBBBBBBBEaBBawBDBBBqwbBqBBbeqEwycvisiaDDCvBvvgEat,4.040000
1,4,kwjagcDcwAtlnAFunrzAEyBxycueuceabvybqBefvmyrvvfEdtrlwualBaBuApaBBAFBBBbBBpxBxBBEBBAtBebmBBBeeBsmaqmdoBcxvxpsubBBvuvvgxle,4.280000
1,4,kwjagcDcwAtwnpFunrzAEyBkycueuceabvybqBffvmyrvvfEdtrlwualBaBuApaBBAFBBBbBBpxBxBBEBBAtBebmBBBeeBsmaqmdoBcxvxksuaBBvuvvgxle,0.000000
1,4,fwjagckfoipfFrlxqDzkByBxycubucqxEvykpuuavmyrvvDfdtryBsanBBBEmelBfBoBFeatBBbBBBBEEBBlBmxlsBndaxpdaaebwccmveBxkABbvBvvgexB,4.220000
1,4,AwjagcynsmxouoiwlfzaByBdycuAucuuEvykElkavlyrvvEfitryBsktBpBEcEFubBdBBBfnvBbBBBBFEBocBtaBuBbsamsmasmBwsbxvpBquBBBvsvvgyqB,5.690000
1,4,wkjagckDskmwwdtkBhzBBybxycurucBewvysAdDDvEyrvvEqatrsBdpocBBlBulobBFBkxknejaFBDaEteABBBBpfcatnFyEuBbdBBpqvwfyepqlvyvvBgkB,3.240000
1,4,wkjagckDskmwwdtkBhzBBybxycurucBewvysAdDDvEyrvvEqatrsBdpocBBlBulobBFBkxknejaBBDaEteABBBBpfcBtnFyEuBbdBBpqvwfyepqlvyvvBgkB,2.700000
1,4,wxjagcourwkutuyflBzzuByBycuxuccCavynafbdvEyrvvEBatccBByqcBpEbBBsafBBBcenBBbBBBBcevFBmabraBkaBxkyknvfrFwptkekhAvmFAxbmdew,0.000000
1,4,wqjagcoprwkktuqflBzzuByBycuxuccCavynafbwvEyrvvEDatccBBBqcBpEABBsafBBBclnBBbBBBBcevFwmabraBgaBykynnvlyFwptktkhAvzgAgbmnez,3.460000
1,4,wujagczspxcpnmmwikzlzyAxycuxucamsvytdfbCvAyrvvEDatrkBBBfBBpEqwBsaBBBBBdaBBbmdBEwyAFBwBtraBgklFAwkxuCnwyjEcDCpDBCkAqkgnzs,3.470000
1,4,wujagczfpicpmpcwokzyzyAbycuxucamsvytdfbfvAyrvvEDatrfBBBfBBpEqwBsaBBBBBdaBBbBBBEwyAFBwBtraBgklFAwwxDCnwyjkcDCpDBCkiqkgpxD,3.440000
1,4,wujagczsiicfnpzwmkzzzyAxycurucansvytdfbCvAyrvvEDatrBBBBBBBpEqkBsaBBBBBdaBBcBBBEwytFBwBtraBgklqAwwxACnwpjwcDCpDBjkugkBnos,3.240000
1,4,wujagczspibfzpzwykzyzyAxycuxucamsvytdfbCvAyrvvEDatrkBBBfBBpEqwBsaBBBBBdaBBbBBBEwyAFBwBtraBgdlFhhwmDCnwpAsdDCpDBCmAqkgnzm,3.410000
1,4,wfjagcljonlDtCqxrwzBAtyxycubucoaavylaebEvEyrvvEoDtrBBBbBBByEBBBzBBBBwBdcBBbABBBdysFBqBbrpkgiabajtpjjpihBvvynysbyEuvlbnjo,0.000000
1,4,wDjagcoCunCsletbrwzBBByxycubucnfovytEebmvEyrvvEDbtrraotBBBBEmBBvqnDkABBmEBBBBBmwDyxdakstDBfBBBfamBwnBmnlvetyBFtavsvvBlqg,0.000000
1,4,wnjagciteqdzlwCbnweiyevxycuBucbpBvypExbmvEyrvvEDbtrkaofBpBBEaBuBelABBuBaEBBBBBoyByaBxmsBuBsBABedBBwBubclvezBBFuavsvvqmqg,4.240000
1,4,wzjagcxzDqBuqiieAizpywoxycuxucowxvywEDFAvEyrvvEeotrkBolBsxBEbBAnwnaBDBBoEBmBBBfqBldBfeoqBBpaBBbDBBwpBFBlvcxBDECavxvvmgDg,4.200000
1,4,wcjagcqzAyBeczAwAwxcymcxycuquBopxvydEkmAvEyrvvwebtrxAolBBkBBkBABElaykpBbEBBnBBfdaoqBDbuqmyAaBBbomBlotxAkvaqByFCavovvBAtg,2.060000
1,4,wcjagcqzAyaeczAwAwxcymcxycuqucopxvydEkmAvEyrvvEebtrxAolBBkBBkBABElaBkpBbEBBnBBfdaoqBabuqmyAaBBbokBlotxAkvaqByFCavovvBAtg,4.120000
1,4,wzcagcyCAjEDbyAvvxavldcyycuAucuEBkDBEkspeybuvBsatdrBwykffddgwBeBBpadbByBuvBfBsylmsBxpkoEBlDlBjeBuBBminreuslcjuvzvlvvxgab,0.000000
1,4,wzcagcydAqEwqkBvvfzvjlayycubucuEBFDwEfApelbuvBsatdrBdnwfpEddjBeBxpBebByuuvBBBBkljetjlbsEyBDtsBeBBBBtdtyeljtcbzvzvmvvxgab,18.500000
1,4,wzcagcxamnlDeDEClfzqeikyycueurvElbkedtfpvBmuvkfbtoryEdnByEbBEBsABaBvBwxBjvalfBBFBDfxfjoBypuBuBBBBBBBqnBldexkefvzvxvvxgab,18.190000
1,4,wzcagcEawAlDeDEzdfzqezwyycuburvElAraetfpvBduvkBbtorBpAnByEbuEBBvBaBvBwxBjvalfBBFBDBDljoBBpuBuBBBfBBlcuBsdexkefvzvCvvxgab,18.630000
1,4,wcjagctsxcwaodlvvjxvBtydycurucByEbnpEDcpdkouvBBBtirBafkxBdBABqsqBxBBBBDBBvBjBuBmBxaBlddEysopayEBDBtbryncCafcgyvzvcvvxgvk,18.360000
1,4,wcjagctsxrwbtdjvvtmvztydycurucByBbfpEDcaddouvBBBtirBEfBuBdBkBBwqBxtmBptBBvBfBmBpBxBBldBEysapmyEBDBtbryEzCafcgwvzvcvvxgFh,13.090000
1,4,wijagctsxrjaodlvvnuvztysycurucByBbnpEeFkEdouvBsBtirBEfksBdBkBBwsBxtmBBFBBvBjBBBmBxCBodBEysdBayEBDrtbryzwCafcgwvzvbvvFgFk,0.000000
1,4,wyjagcorbDfcEFeklwizsjzyycubuDqruvtqyepyvEorvvdpatccBbBBoDBbyBfnaqBmtBEfkdBerqkpkbpwnaaBBBxsgmFgwxuorrytbbAEbebbAEBaFgid,2.920000
1,4,wrjagcBpzsjzBabibbouCjzyycubucpAnvdcyyxbvEBrvvEtatcflnpBbuBsBdfauBBgxBBBBBBfcbealaBkoafuBBxBBBxgehqvEfhiDpqFbopdvoAppzka,0.000000
1,4,wrjagcBpzsECkabibbouCjzyycubucpAnvdcyyxbvEBrvvEtatcflnpBbuBsBdfauBBlxBBBBBBfcbealxBkoafuBBxBBBcgehqvEfhmDpqfwopdkrAepzka,2.100000
1,4,wqjagcfxtanCdubbbxouijzyycubucpbxvdpyyDbvEBrvvEtatcbBwpBBbBqBffceBBApBBBkBBfcbAaeuBivafdBteoBkcgBhwsdrhiACqatjqdctfeohkl,4.250000
1,4,wqjagcfxqrbzduDzbEiuujzyycubucpbxklpyyxqvEBrvvEtatcEBxsBBbBqBBfawBfdpBBBkBBfcgAAlugEoafuBBbFBkcgrhcesBhiACqadnidcmfevykl,2.120000
1,4,wyjagcxsdjcwAFbtlwoBbEzyycubucbDmvttyyxovExrvvEtatcffqBBBouqBcyBuBBnABBeabxfcAwmBmsBoaDABBBcBtBgyFdfgfcxwEjimhpFuqvtBcrm,3.920000
1,4,wpjagcwjsjcyEFbprtocsszyycubucbDxvxpyyxBvEArvvEtatcberBBBnBtBBwcmBBcxBBeabBfpqlBBmsBwaDqBBBBBBsgFhpFbhoqzeuDuzalDzbElunF,3.350000
1,4,wpjagcfpsjcyEFbprtoksszyycubucbDxvxpyyxBvEArvvEtatcberBBBnBtBBwomBBcxBBeabBfpquBBmsBwaDyBBBBBBsgFhpFbhdqzBuDuzalDzbElunF,3.310000
1,4,wDjagczeBntyxDnznkibcybxycuxuceanvydleDuvEyrvvEfDtrfaDBuBoBEBBbBdBFmbejBoBBBBBBEaBBBBBBsBBBybBbBBbeqEBmuvkBiaeCCvBvvgiai,4.290000
1,4,wDjagczeDhtyxmAznhzbcybxycuxuceanvyullfuvEyrvvEfDtrtaDBuByBEBBbBdBFmqejBmBBBBBBEaBBBBBBsBBBybBbBBbeAEBmuvkBiblCuvBvvgwaE,4.600000
1,4,kwjagcDcwAwlnAFunrzAEyBxycueucuaFvybqBefvayrvvfEdtrlBualBBBuApaBkAFoBBbBBpxBxBBEBBftBebmBBBeeBnuanmdoBnxvxpsuaBBvuvvgxle,3.060000
1,4,kwjagcDcwAwlnAFunrzAEyBxycueucualvybqBefvdyrvvfEdtrlBualBBquApaBBAFBBBbBBpxBxBBEBBftBebmBBBeeBsDanmdoBcxvxpsuaBBvuvvgxlr,4.020000
1,4,AwjagcrnsmBoAoiwofzaByBxycuAucutEvykElkavlyrvvEfitryBsktBpBEcEFubBuBBmDtvBbBBBBEEBocBtaBsqbmamFmasmBwsbxvpBqyBBBvsvvgyjB,5.740000
1,4,AwjagcrnsmxoAoiwofzaByBxycuAucutEvykEleavlyrvvEfitryBsktBpBEcEFdbBFBBtDtvBbBBBBEEBocBtaBsBbmamFmasmBwsbxvpBqyBBBvsvvgyjB,5.770000
1,4,AwjygcrnsmxrloiwojzaByBxycuAucutEvykEleavlyrvvEfitryBsktBpBEcEFubBFBBnftvBbBBBBEEBocBtaBstbmamFmasmawsbxvpBqyBBBvsvvgyjB,0.000000
1,4,wxjagcourwkutuyflBzzuByBycuxuccCavynafbdvEyrvvEDatccBByqcBpEbBBsafBBBcenBBbBBBBcevFBmabroBgaBxkycnvlrFwptkekhAvmFAxbmdew,3.820000
1,4,wxjagcourwkutuqflBzzuByBycuxuccCavynafbdvEyrvvEDatccBByqcBpEbBBsafBBBcfnBBbBBBBcevFDmabraogaBrkynnvlrFwptkekhAvwFAxbmdew,2.490000
1,4,wujagczsiicfnpzwmkzzzyAxycurucansvytdfbCvAyrvvEDatrBBBBBBBpEkkBsaBBnBBdaBBbBuBEwytFBwBtraBgklqAwwxACnwpjwcDCpDBjkulkBnos,3.800000
1,4,wfjagcljonlDtCqnrwzzAtyxycubucsravylaebEvEyrvvEoDtrBBBbBBByEBBBnBBBBwBdtBBbABBBdysFBqBwrpAgiabajtpjjpiaBvvynzsbyEuvlbnjo,3.120000
1,4,wjjagccuonlCtCpxClzBxryxycuxucoaavylBebjvEyrvvEDbtrBBBbuBByEbcBbkBBBBBdbBBbpBBkDylFcFBbraAgwwbaruFjrpiBBvncCjdnyBbEyEfjo,0.000000
1,4,wrjagcojunCsleAbrwzBBByxycubucmfovytbebmvEyrvvEDbtryaojBBBBEmBBBqnukABBmEBBBBBmfsyxdamstwBfBBBBDBBwnBonlvetmBFmavsvvBlqg,0.000000
1,4,wbjagcxzuoBeqiBrAnzpywoxycuxucowqvywEDFAvEyrvvEeotrbBolBsxBEbBAnwlaBDBBoEBmBBBfqBldBfeoqBBpaBBbDBBwpBFBljcxBDECavxvvygBy,0.000000
1,4,wqjagcqzzEtDcikrAwcpyewxycuqucbsxvypEsbbvEyrvvqebtrxAolbsBsedBABElaBsByaEBBbByfddldBDuuqmBpBBBoDqBxotxxmvauBnDCavcvvBlCg,3.680000
1,4,pqjagcqzkEteciyrAwcpyebbycuqucppxvypsabbvEyrvvqebtrAkolBskBemyABElaBqBybEBBbByfddluBDbuqmBpBBBoDqBxotxwmvacByyCavcvvBlCg,0.000000
1,4,wzcaicywAjEDbyrvvravpDcyycubucyEBbDmEklpeyluvjqatdrBdAkffddttBsBBputbsyBuvByBujmpsBqptoEBrDkBBeBuBBddnrekjqcylvzvqvvxgab,0.000000
1,4,wzcagcxamnlDeDEClfzqeijyycueurvElbkedtfpvBmuvkfbtoryEdnByEbBEBsABaBvBwxBjvalfBBDBDfxfjoBypuBuBBBBBBBqnBsdexkefvzvCvvxgab,12.820000
1,4,wzcagcEaaAaDDvEidfzqAcAyycuburlElADmetfpvBduvkBBtorBpdnByEquEBBmmwBvBwxwkvClaBBFBDBDfjoBopuBuBsBBmBBquBsdexkefvzvCvvkgab,0.000000
1,4,wijagctsxrjaodlvvnuvztysycurucByBbnpEeFkEdouvBBBtirBEfksBdBkBBwsBxtmBBFBBvBjBBBmBxCBodBEysdBayEBDrtbryzwCafcgwvzvbvvxgFk,18.160000
1,4,wcjagcrCfjccEFnprpmCzjzyycubuDerdvbqykpyvEBrvvcpatcbBbBBAnBBBBABaqmxtBmgkwiBeqfpdbtFBqavBuBCtqbgzjykAmdudfBBFFzAhzplogxr,2.680000
1,4,wyjagctrbDccEoeplwizsjzyycubuDAruvbqyBpyvEorvvdpaxccBbBBoDBbyBfnaqBmbBEdEdBerqkpkbpwnaaBdBxsgmFgwxuorrytcbAEbebFhEBaFgid,2.360000
1,4,wtjagcrrbDccEFCuuymDzjzyycubuDqruvcqyBpyvExrvvdpatccBbBBAaByoBldaqBltBEdkDBeEqEpdbBwpapBBBxgnmugmjyoemvpcAAEbfzoupphCumd,2.740000
1,4,wtjagcrrbDccEFCuuymDzjzyycubulqruvcqyBpyvExrvvdpatccBbBBAaBymBlBaqBltBEdkDBerqBpkbBwpapBBBxgymugujyoemvpcAAEbffoupphCumd,4.140000
1,4,wrjagcBpzsjzkabibbouCjzyycubucpAnvdcyyxbvEBrvvEtatcfqnpBbuBsBdfauBBlxBBBBBBfcbealaBkoafuBBxBBBxgehqvEfhiDpqfbopdkrAepzka,3.600000
1,4,wrjagcBpzsjCkabibbouCjzyycubucpAnvdcyyxbvEBrvvEtatcflnpBbuBsBdfauBBlxjBBBBBfcbealaBkoafuBBxBBBcgehqvEfhiDpqfwopdkrAepzka,0.000000
1,4,wqjagcfxtrwCdupzbrouCuzyycubucpbxvnpyyxqvEBrvvEtatcbBxABBbBcmpfawBfBpBBBkBBfcgAAluBpoafuBBxoBBcglhcesfjndCqadxqdmmfeyzkf,3.530000
1,4,wyjagcksdjcwAFbxEwoBsEzyycubucbDmvttyyxovEBrvvEtatcffqBBBouqBcyBuBBnABBeabxfcAwmBmsBoaDABBBcBtBgzsdfgfcxwEjcmhpkuqvtBuym,2.440000
