init_genome,repl,update,evolved_genome,scf,merit,mum
wljagcHlrHpCiydGBqjwlcuyycudrudyarJeKBABBcLDxojEoezyuEfsIBEmGuBrItDyAqBBsBlkDqGpmHmDepvuyBrGjBnBpGBBBBEpuBBnamBzvvvxvgAr,1,0,wljagcHlrHpCiydGBqjwlcuyycudrudyarJeKBABBcLDxojEoezyuEfsIBEmGuBrItDyAqBBsBlkDqGpmHmDepvuyBrGjBnBpGBBBBEpuBBnamBIoKfpcrkb,0.000000,120.000000,0.000000
wljagcHlrHpCiydGBqjwlcuyycudrudyarJeKBABBcLDxojEoezyuEfsIBEmGuBrItDyAqBBsBlkDqGpmHmDepvuyBrGjBnBpGBBBBEpuBBnamBzvvvxvgAr,2,0,wljagcHlrHpCiydGBqjwlcuyycudrudyarJeKBABBcLDxojEoezyuEfsIBEmGuBrItDyAqBBsBlkDqGpmHmDepvuyBrGjBnBpGBBBBEpuBBnamBIoKfpcrkb,0.000000,120.000000,0.000000
wljagcHlrHpCiydGBqjwlcuyycudrudyarJeKBABBcLDxojEoezyuEfsIBEmGuBrItDyAqBBsBlkDqGpmHmDepvuyBrGjBnBpGBBBBEpuBBnamBzvvvxvgAr,3,0,wljagcHlrHpCiydGBqjwlcuyycudrudyarJeKBABBcLDxojEoezyuEfsIBEmGuBrItDyAqBBsBlkDqGpmHmDepvuyBrGjBnBpGBBBBEpuBBnamBIoKfpcrkb,0.000000,120.000000,0.000000
wljagcHlrHpCiydGBqjwlcuyycudrudyarJeKBABBcLDxojEoezyuEfsIBEmGuBrItDyAqBBsBlkDqGpmHmDepvuyBrGjBnBpGBBBBEpuBBnamBzvvvxvgAr,4,0,wljagcHlrHpCiydGBqjwlcuyycudrudyarJeKBABBcLDxojEoezyuEfsIBEmGuBrItDyAqBBsBlkDqGpmHmDepvuyBrGjBnBpGBBBBEpuBBnamBIoKfpcrkb,0.000000,120.000000,0.000000
wFjagcFmHKblImBrdkhAiAyDLcurAcJmcBtcwlDEBmBKqGGfBFeamEtdEnJpDmoEypfmukuoxIEqyrEIDcBtofrBBloBEBBBBBBpBqnBneBBBBBzvvvvxgFG,0,0,wFjagcFmHKblImBrdkhAiAyDLcurAcJmcBtcwlDEBmBKqGGfBFeamEtdEnJpDmoEypfmukuoxIEqyrEIDcBtofrBBloBEBBBBBBpBqnBneBBBBBIoKfpcrkb,0.000000,120.000000,0.000000
wFjagcFmHKblImBrdkhAiAyDLcurAcJmcBtcwlDEBmBKqGGfBFeamEtdEnJpDmoEypfmukuoxIEqyrEIDcBtofrBBloBEBBBBBBpBqnBneBBBBBzvvvvxgFG,1,0,wFjagcFmHKblImBrdkhAiAyDLcurAcJmcBtcwlDEBmBKqGGfBFeamEtdEnJpDmoEypfmukuoxIEqyrEIDcBtofrBBloBEBBBBBBpBqnBneBBBBBIoKfpcrkb,0.000000,120.000000,0.000000
wFjagcFmHKblImBrdkhAiAyDLcurAcJmcBtcwlDEBmBKqGGfBFeamEtdEnJpDmoEypfmukuoxIEqyrEIDcBtofrBBloBEBBBBBBpBqnBneBBBBBzvvvvxgFG,2,0,wFjagcFmHKblImBrdkhAiAyDLcurAcJmcBtcwlDEBmBKqGGfBFeamEtdEnJpDmoEypfmukuoxIEqyrEIDcBtofrBBloBEBBBBBBpBqnBneBBBBBIoKfpcrkb,0.000000,120.000000,0.000000
wFjagcFmHKblImBrdkhAiAyDLcurAcJmcBtcwlDEBmBKqGGfBFeamEtdEnJpDmoEypfmukuoxIEqyrEIDcBtofrBBloBEBBBBBBpBqnBneBBBBBzvvvvxgFG,3,0,wFjagcFmHKblImBrdkhAiAyDLcurAcJmcBtcwlDEBmBKqGGfBFeamEtdEnJpDmoEypfmukuoxIEqyrEIDcBtofrBBloBEBBBBBBpBqnBneBBBBBIoKfpcrkb,0.000000,120.000000,0.000000
wFjagcFmHKblImBrdkhAiAyDLcurAcJmcBtcwlDEBmBKqGGfBFeamEtdEnJpDmoEypfmukuoxIEqyrEIDcBtofrBBloBEBBBBBBpBqnBneBBBBBzvvvvxgFG,4,0,wFjagcFmHKblImBrdkhAiAyDLcurAcJmcBtcwlDEBmBKqGGfBFeamEtdEnJpDmoEypfmukuoxIEqyrEIDcBtofrBBloBEBBBBBBpBqnBneBBBBBIoKfpcrkb,0.000000,120.000000,0.000000
wzjagcItGGEfoadHLlKAKqdHycekyuGKmdsorEdlBBBpkBtpBlBGBBEDcBBpkBpJLDbfbplFBlByBcqkIBGnBtItBAbsEEwKpmfCGaswcDeGeewzvvvvxgab,0,0,wzjagcItGGEfoadHLlKAKqdHycekyuGKmdsorEdlBBBpkBtpBlBGBBEDcBBpkBpJLDbfbplFBlByBcqkIBGnBtItBAbsEEwKpmfCGaswcDeGeewIoKfpcrkb,0.000000,120.000000,0.000000
wzjagcItGGEfoadHLlKAKqdHycekyuGKmdsorEdlBBBpkBtpBlBGBBEDcBBpkBpJLDbfbplFBlByBcqkIBGnBtItBAbsEEwKpmfCGaswcDeGeewzvvvvxgab,1,0,wzjagcItGGEfoadHLlKAKqdHycekyuGKmdsorEdlBBBpkBtpBlBGBBEDcBBpkBpJLDbfbplFBlByBcqkIBGnBtItBAbsEEwKpmfCGaswcDeGeewIoKfpcrkb,0.000000,120.000000,0.000000
wzjagcItGGEfoadHLlKAKqdHycekyuGKmdsorEdlBBBpkBtpBlBGBBEDcBBpkBpJLDbfbplFBlByBcqkIBGnBtItBAbsEEwKpmfCGaswcDeGeewzvvvvxgab,2,0,wzjagcItGGEfoadHLlKAKqdHycekyuGKmdsorEdlBBBpkBtpBlBGBBEDcBBpkBpJLDbfbplFBlByBcqkIBGnBtItBAbsEEwKpmfCGaswcDeGeewIoKfpcrkb,0.000000,120.000000,0.000000
wzjagcItGGEfoadHLlKAKqdHycekyuGKmdsorEdlBBBpkBtpBlBGBBEDcBBpkBpJLDbfbplFBlByBcqkIBGnBtItBAbsEEwKpmfCGaswcDeGeewzvvvvxgab,3,0,wzjagcItGGEfoadHLlKAKqdHycekyuGKmdsorEdlBBBpkBtpBlBGBBEDcBBpkBpJLDbfbplFBlByBcqkIBGnBtItBAbsEEwKpmfCGaswcDeGeewIoKfpcrkb,0.000000,120.000000,0.000000
wzjagcItGGEfoadHLlKAKqdHycekyuGKmdsorEdlBBBpkBtpBlBGBBEDcBBpkBpJLDbfbplFBlByBcqkIBGnBtItBAbsEEwKpmfCGaswcDeGeewzvvvvxgab,4,0,wzjagcItGGEfoadHLlKAKqdHycekyuGKmdsorEdlBBBpkBtpBlBGBBEDcBBpkBpJLDbfbplFBlByBcqkIBGnBtItBAbsEEwKpmfCGaswcDeGeewIoKfpcrkb,0.000000,120.000000,0.000000
rwjagcHGsJBbknmawipexzbwffGiCEGLBzLyrseLxbbDqbyuKwLabmAnaFqsAwDErxBEDGLBbBjBecmqaLjBBEGbsBEBwtkBbbAqBBlBujeBBBfzvvvvxgsB,0,0,rwjagcHGsJBbknmawipexzbwffGiCEGLBzLyrseLxbbDqbyuKwLabmAnaFqsAwDErxBEDGLBbBjBecmqaLjBBEGbsBEBwtkBbbAqBBlBujeBBBfIoKfpcrkb,0.000000,120.000000,0.000000
rwjagcHGsJBbknmawipexzbwffGiCEGLBzLyrseLxbbDqbyuKwLabmAnaFqsAwDErxBEDGLBbBjBecmqaLjBBEGbsBEBwtkBbbAqBBlBujeBBBfzvvvvxgsB,1,0,rwjagcHGsJBbknmawipexzbwffGiCEGLBzLyrseLxbbDqbyuKwLabmAnaFqsAwDErxBEDGLBbBjBecmqaLjBBEGbsBEBwtkBbbAqBBlBujeBBBfIoKfpcrkb,0.000000,120.000000,0.000000
rwjagcHGsJBbknmawipexzbwffGiCEGLBzLyrseLxbbDqbyuKwLabmAnaFqsAwDErxBEDGLBbBjBecmqaLjBBEGbsBEBwtkBbbAqBBlBujeBBBfzvvvvxgsB,2,0,rwjagcHGsJBbknmawipexzbwffGiCEGLBzLyrseLxbbDqbyuKwLabmAnaFqsAwDErxBEDGLBbBjBecmqaLjBBEGbsBEBwtkBbbAqBBlBujeBBBfIoKfpcrkb,0.000000,120.000000,0.000000
rwjagcHGsJBbknmawipexzbwffGiCEGLBzLyrseLxbbDqbyuKwLabmAnaFqsAwDErxBEDGLBbBjBecmqaLjBBEGbsBEBwtkBbbAqBBlBujeBBBfzvvvvxgsB,3,0,rwjagcHGsJBbknmawipexzbwffGiCEGLBzLyrseLxbbDqbyuKwLabmAnaFqsAwDErxBEDGLBbBjBecmqaLjBBEGbsBEBwtkBbbAqBBlBujeBBBfIoKfpcrkb,0.000000,120.000000,0.000000
rwjagcHGsJBbknmawipexzbwffGiCEGLBzLyrseLxbbDqbyuKwLabmAnaFqsAwDErxBEDGLBbBjBecmqaLjBBEGbsBEBwtkBbbAqBBlBujeBBBfzvvvvxgsB,4,0,rwjagcHGsJBbknmawipexzbwffGiCEGLBzLyrseLxbbDqbyuKwLabmAnaFqsAwDErxBEDGLBbBjBecmqaLjBBEGbsBEBwtkBbbAqBBlBujeBBBfIoKfpcrkb,0.000000,120.000000,0.000000
wujagcamBwrycqqauuceHjvjyuuopcIqAwFaDonbnEDtbkvaEGBBotqBxrwGBvywbEBcBBBqwxGpdaBBBwBJEBnBtkydBmBAvBBDGfBBxKtEkBqzvvvvxgwn,0,0,wujagcamBwrycqqauuceHjvjyuuopcIqAwFaDonbnEDtbkvaEGBBotqBxrwGBvywbEBcBBBqwxGpdaBBBwBJEBnBtkydBmBAvBBDGfBBxKtEkBqIoKfpcrkb,0.000000,120.000000,0.000000
wujagcamBwrycqqauuceHjvjyuuopcIqAwFaDonbnEDtbkvaEGBBotqBxrwGBvywbEBcBBBqwxGpdaBBBwBJEBnBtkydBmBAvBBDGfBBxKtEkBqzvvvvxgwn,1,0,wujagcamBwrycqqauuceHjvjyuuopcIqAwFaDonbnEDtbkvaEGBBotqBxrwGBvywbEBcBBBqwxGpdaBBBwBJEBnBtkydBmBAvBBDGfBBxKtEkBqIoKfpcrkb,0.000000,120.000000,0.000000
wujagcamBwrycqqauuceHjvjyuuopcIqAwFaDonbnEDtbkvaEGBBotqBxrwGBvywbEBcBBBqwxGpdaBBBwBJEBnBtkydBmBAvBBDGfBBxKtEkBqzvvvvxgwn,2,0,wujagcamBwrycqqauuceHjvjyuuopcIqAwFaDonbnEDtbkvaEGBBotqBxrwGBvywbEBcBBBqwxGpdaBBBwBJEBnBtkydBmBAvBBDGfBBxKtEkBqIoKfpcrkb,0.000000,120.000000,0.000000
wujagcamBwrycqqauuceHjvjyuuopcIqAwFaDonbnEDtbkvaEGBBotqBxrwGBvywbEBcBBBqwxGpdaBBBwBJEBnBtkydBmBAvBBDGfBBxKtEkBqzvvvvxgwn,3,0,wujagcamBwrycqqauuceHjvjyuuopcIqAwFaDonbnEDtbkvaEGBBotqBxrwGBvywbEBcBBBqwxGpdaBBBwBJEBnBtkydBmBAvBBDGfBBxKtEkBqIoKfpcrkb,0.000000,120.000000,0.000000
wujagcamBwrycqqauuceHjvjyuuopcIqAwFaDonbnEDtbkvaEGBBotqBxrwGBvywbEBcBBBqwxGpdaBBBwBJEBnBtkydBmBAvBBDGfBBxKtEkBqzvvvvxgwn,4,0,wujagcamBwrycqqauuceHjvjyuuopcIqAwFaDonbnEDtbkvaEGBBotqBxrwGBvywbEBcBBBqwxGpdaBBBwBJEBnBtkydBmBAvBBDGfBBxKtEkBqIoKfpcrkb,0.000000,120.000000,0.000000
kwjagcdqFGhhLCFybfwfJLryuJuGbBucoAyKDxDBGnxFfleoyysceAmfwtopAkjwDFtxmppejrDEBBtcApBqBJBFBoDqJdbaBsIBjeaBbjBBxywzvvvvxget,0,0,kwjagcdqFGhhLCFybfwfJLryuJuGbBucoAyKDxDBGnxFfleoyysceAmfwtopAkjwDFtxmppejrDEBBtcApBqBJBFBoDqJdbaBsIBjeaBbjBBxywIoKfpcrkb,0.000000,120.000000,0.000000
kwjagcdqFGhhLCFybfwfJLryuJuGbBucoAyKDxDBGnxFfleoyysceAmfwtopAkjwDFtxmppejrDEBBtcApBqBJBFBoDqJdbaBsIBjeaBbjBBxywzvvvvxget,1,0,kwjagcdqFGhhLCFybfwfJLryuJuGbBucoAyKDxDBGnxFfleoyysceAmfwtopAkjwDFtxmppejrDEBBtcApBqBJBFBoDqJdbaBsIBjeaBbjBBxywIoKfpcrkb,0.000000,120.000000,0.000000
kwjagcdqFGhhLCFybfwfJLryuJuGbBucoAyKDxDBGnxFfleoyysceAmfwtopAkjwDFtxmppejrDEBBtcApBqBJBFBoDqJdbaBsIBjeaBbjBBxywzvvvvxget,2,0,kwjagcdqFGhhLCFybfwfJLryuJuGbBucoAyKDxDBGnxFfleoyysceAmfwtopAkjwDFtxmppejrDEBBtcApBqBJBFBoDqJdbaBsIBjeaBbjBBxywIoKfpcrkb,0.000000,120.000000,0.000000
kwjagcdqFGhhLCFybfwfJLryuJuGbBucoAyKDxDBGnxFfleoyysceAmfwtopAkjwDFtxmppejrDEBBtcApBqBJBFBoDqJdbaBsIBjeaBbjBBxywzvvvvxget,3,0,kwjagcdqFGhhLCFybfwfJLryuJuGbBucoAyKDxDBGnxFfleoyysceAmfwtopAkjwDFtxmppejrDEBBtcApBqBJBFBoDqJdbaBsIBjeaBbjBBxywIoKfpcrkb,0.000000,120.000000,0.000000
kwjagcdqFGhhLCFybfwfJLryuJuGbBucoAyKDxDBGnxFfleoyysceAmfwtopAkjwDFtxmppejrDEBBtcApBqBJBFBoDqJdbaBsIBjeaBbjBBxywzvvvvxget,4,0,kwjagcdqFGhhLCFybfwfJLryuJuGbBucoAyKDxDBGnxFfleoyysceAmfwtopAkjwDFtxmppejrDEBBtcApBqBJBFBoDqJdbaBsIBjeaBbjBBxywIoKfpcrkb,0.000000,120.000000,0.000000
wwjagcCwnBEnuxcnKiakfBByycuopcucbtxJjjnqyKDyttbdrpvEyGJLsdFrBmpjEbwBuBtanktrEBBBovoBBtmBnJBbBBBBcBEBoBIBJFBEvBvzvvvvxgia,0,0,wwjagcCwnBEnuxcnKiakfBByycuopcucbtxJjjnqyKDyttbdrpvEyGJLsdFrBmpjEbwBuBtanktrEBBBovoBBtmBnJBbBBBBcBEBoBIBJFBEvBvIoKfpcrkb,0.000000,120.000000,0.000000
wwjagcCwnBEnuxcnKiakfBByycuopcucbtxJjjnqyKDyttbdrpvEyGJLsdFrBmpjEbwBuBtanktrEBBBovoBBtmBnJBbBBBBcBEBoBIBJFBEvBvzvvvvxgia,1,0,wwjagcCwnBEnuxcnKiakfBByycuopcucbtxJjjnqyKDyttbdrpvEyGJLsdFrBmpjEbwBuBtanktrEBBBovoBBtmBnJBbBBBBcBEBoBIBJFBEvBvIoKfpcrkb,0.000000,120.000000,0.000000
wwjagcCwnBEnuxcnKiakfBByycuopcucbtxJjjnqyKDyttbdrpvEyGJLsdFrBmpjEbwBuBtanktrEBBBovoBBtmBnJBbBBBBcBEBoBIBJFBEvBvzvvvvxgia,2,0,wwjagcCwnBEnuxcnKiakfBByycuopcucbtxJjjnqyKDyttbdrpvEyGJLsdFrBmpjEbwBuBtanktrEBBBovoBBtmBnJBbBBBBcBEBoBIBJFBEvBvIoKfpcrkb,0.000000,120.000000,0.000000
wwjagcCwnBEnuxcnKiakfBByycuopcucbtxJjjnqyKDyttbdrpvEyGJLsdFrBmpjEbwBuBtanktrEBBBovoBBtmBnJBbBBBBcBEBoBIBJFBEvBvzvvvvxgia,3,0,wwjagcCwnBEnuxcnKiakfBByycuopcucbtxJjjnqyKDyttbdrpvEyGJLsdFrBmpjEbwBuBtanktrEBBBovoBBtmBnJBbBBBBcBEBoBIBJFBEvBvIoKfpcrkb,0.000000,120.000000,0.000000
wwjagcCwnBEnuxcnKiakfBByycuopcucbtxJjjnqyKDyttbdrpvEyGJLsdFrBmpjEbwBuBtanktrEBBBovoBBtmBnJBbBBBBcBEBoBIBJFBEvBvzvvvvxgia,4,0,wwjagcCwnBEnuxcnKiakfBByycuopcucbtxJjjnqyKDyttbdrpvEyGJLsdFrBmpjEbwBuBtanktrEBBBovoBBtmBnJBbBBBBcBEBoBIBJFBEvBvIoKfpcrkb,0.000000,120.000000,0.000000
wzcagcGaduuIloIsfvHxEpLLoHeyDdccosujcCfIpDGyrxyumlsdIarbldeIbkbqyvKwawfctoEyEpjqBisBarvBLraABuBBBBmBmBBoEIBBwBAzvxvvvgab,0,0,wzcagcGaduuIloIsfvHxEpLLoHeyDdccosujcCfIpDGyrxyumlsdIarbldeIbkbqyvKwawfctoEyEpjqBisBarvBLraABuBBBBmBmBBoEIBBwBAIoKfpcrkb,0.000000,120.000000,0.000000
wzcagcGaduuIloIsfvHxEpLLoHeyDdccosujcCfIpDGyrxyumlsdIarbldeIbkbqyvKwawfctoEyEpjqBisBarvBLraABuBBBBmBmBBoEIBBwBAzvxvvvgab,1,0,wzcagcGaduuIloIsfvHxEpLLoHeyDdccosujcCfIpDGyrxyumlsdIarbldeIbkbqyvKwawfctoEyEpjqBisBarvBLraABuBBBBmBmBBoEIBBwBAIoKfpcrkb,0.000000,120.000000,0.000000
wzcagcGaduuIloIsfvHxEpLLoHeyDdccosujcCfIpDGyrxyumlsdIarbldeIbkbqyvKwawfctoEyEpjqBisBarvBLraABuBBBBmBmBBoEIBBwBAzvxvvvgab,2,0,wzcagcGaduuIloIsfvHxEpLLoHeyDdccosujcCfIpDGyrxyumlsdIarbldeIbkbqyvKwawfctoEyEpjqBisBarvBLraABuBBBBmBmBBoEIBBwBAIoKfpcrkb,0.000000,120.000000,0.000000
wzcagcGaduuIloIsfvHxEpLLoHeyDdccosujcCfIpDGyrxyumlsdIarbldeIbkbqyvKwawfctoEyEpjqBisBarvBLraABuBBBBmBmBBoEIBBwBAzvxvvvgab,3,0,wzcagcGaduuIloIsfvHxEpLLoHeyDdccosujcCfIpDGyrxyumlsdIarbldeIbkbqyvKwawfctoEyEpjqBisBarvBLraABuBBBBmBmBBoEIBBwBAIoKfpcrkb,0.000000,120.000000,0.000000
wzcagcGaduuIloIsfvHxEpLLoHeyDdccosujcCfIpDGyrxyumlsdIarbldeIbkbqyvKwawfctoEyEpjqBisBarvBLraABuBBBBmBmBBoEIBBwBAzvxvvvgab,4,0,wzcagcGaduuIloIsfvHxEpLLoHeyDdccosujcCfIpDGyrxyumlsdIarbldeIbkbqyvKwawfctoEyEpjqBisBarvBLraABuBBBBmBmBBoEIBBwBAIoKfpcrkb,0.000000,120.000000,0.000000
wJjagcnxqrqexizzwHpzCKwyycuEqfalunaErmsbsLIqwErGJDDxJByoxegoEoLFyrtDryBKBbBBBEmBloBfBJBBbBtBwpsnojBlBpByBJBBBBBzvvvvxgfG,0,0,wJjagcnxqrqexizzwHpzCKwyycuEqfalunaErmsbsLIqwErGJDDxJByoxegoEoLFyrtDryBKBbBBBEmBloBfBJBBbBtBwpsnojBlBpByBJBBBBBIoKfpcrkb,0.000000,120.000000,0.000000
wJjagcnxqrqexizzwHpzCKwyycuEqfalunaErmsbsLIqwErGJDDxJByoxegoEoLFyrtDryBKBbBBBEmBloBfBJBBbBtBwpsnojBlBpByBJBBBBBzvvvvxgfG,1,0,wJjagcnxqrqexizzwHpzCKwyycuEqfalunaErmsbsLIqwErGJDDxJByoxegoEoLFyrtDryBKBbBBBEmBloBfBJBBbBtBwpsnojBlBpByBJBBBBBIoKfpcrkb,0.000000,120.000000,0.000000
wJjagcnxqrqexizzwHpzCKwyycuEqfalunaErmsbsLIqwErGJDDxJByoxegoEoLFyrtDryBKBbBBBEmBloBfBJBBbBtBwpsnojBlBpByBJBBBBBzvvvvxgfG,2,0,wJjagcnxqrqexizzwHpzCKwyycuEqfalunaErmsbsLIqwErGJDDxJByoxegoEoLFyrtDryBKBbBBBEmBloBfBJBBbBtBwpsnojBlBpByBJBBBBBIoKfpcrkb,0.000000,120.000000,0.000000
wJjagcnxqrqexizzwHpzCKwyycuEqfalunaErmsbsLIqwErGJDDxJByoxegoEoLFyrtDryBKBbBBBEmBloBfBJBBbBtBwpsnojBlBpByBJBBBBBzvvvvxgfG,3,0,wJjagcnxqrqexizzwHpzCKwyycuEqfalunaErmsbsLIqwErGJDDxJByoxegoEoLFyrtDryBKBbBBBEmBloBfBJBBbBtBwpsnojBlBpByBJBBBBBIoKfpcrkb,0.000000,120.000000,0.000000
wJjagcnxqrqexizzwHpzCKwyycuEqfalunaErmsbsLIqwErGJDDxJByoxegoEoLFyrtDryBKBbBBBEmBloBfBJBBbBtBwpsnojBlBpByBJBBBBBzvvvvxgfG,4,0,wJjagcnxqrqexizzwHpzCKwyycuEqfalunaErmsbsLIqwErGJDDxJByoxegoEoLFyrtDryBKBbBBBEmBloBfBJBBbBtBwpsnojBlBpByBJBBBBBIoKfpcrkb,0.000000,120.000000,0.000000
whjagcvIBlIIbakCayKJDsohycuoucJcxywaDlnyGxntrjEbDcBvymtpnxjjjoKoBemJucfEsBEaxtBBBoBBBBvDBIBvCwBqBnBBBKyEBBBbBKBzvvvvxguA,0,0,whjagcvIBlIIbakCayKJDsohycuoucJcxywaDlnyGxntrjEbDcBvymtpnxjjjoKoBemJucfEsBEaxtBBBoBBBBvDBIBvCwBqBnBBBKyEBBBbBKBIoKfpcrkb,0.000000,120.000000,0.000000
whjagcvIBlIIbakCayKJDsohycuoucJcxywaDlnyGxntrjEbDcBvymtpnxjjjoKoBemJucfEsBEaxtBBBoBBBBvDBIBvCwBqBnBBBKyEBBBbBKBzvvvvxguA,1,0,whjagcvIBlIIbakCayKJDsohycuoucJcxywaDlnyGxntrjEbDcBvymtpnxjjjoKoBemJucfEsBEaxtBBBoBBBBvDBIBvCwBqBnBBBKyEBBBbBKBIoKfpcrkb,0.000000,120.000000,0.000000
whjagcvIBlIIbakCayKJDsohycuoucJcxywaDlnyGxntrjEbDcBvymtpnxjjjoKoBemJucfEsBEaxtBBBoBBBBvDBIBvCwBqBnBBBKyEBBBbBKBzvvvvxguA,2,0,whjagcvIBlIIbakCayKJDsohycuoucJcxywaDlnyGxntrjEbDcBvymtpnxjjjoKoBemJucfEsBEaxtBBBoBBBBvDBIBvCwBqBnBBBKyEBBBbBKBIoKfpcrkb,0.000000,120.000000,0.000000
whjagcvIBlIIbakCayKJDsohycuoucJcxywaDlnyGxntrjEbDcBvymtpnxjjjoKoBemJucfEsBEaxtBBBoBBBBvDBIBvCwBqBnBBBKyEBBBbBKBzvvvvxguA,3,0,whjagcvIBlIIbakCayKJDsohycuoucJcxywaDlnyGxntrjEbDcBvymtpnxjjjoKoBemJucfEsBEaxtBBBoBBBBvDBIBvCwBqBnBBBKyEBBBbBKBIoKfpcrkb,0.000000,120.000000,0.000000
whjagcvIBlIIbakCayKJDsohycuoucJcxywaDlnyGxntrjEbDcBvymtpnxjjjoKoBemJucfEsBEaxtBBBoBBBBvDBIBvCwBqBnBBBKyEBBBbBKBzvvvvxguA,4,0,whjagcvIBlIIbakCayKJDsohycuoucJcxywaDlnyGxntrjEbDcBvymtpnxjjjoKoBemJucfEsBEaxtBBBoBBBBvDBIBvCwBqBnBBBKyEBBBbBKBIoKfpcrkb,0.000000,120.000000,0.000000
wyjagcecptKHqlcaHbkycDyIouuopcEmpBAbEJuBABxuDrBKccJypJBnsLxBLuBrEbByawBBBjBoGeHBDBBEmLGGkJAwoBcupqeJuBpGCqdGJBdzvvvvxgGK,0,0,wyjagcecptKHqlcaHbkycDyIouuopcEmpBAbEJuBABxuDrBKccJypJBnsLxBLuBrEbByawBBBjBoGeHBDBBEmLGGkJAwoBcupqeJuBpGCqdGJBdIoKfpcrkb,0.000000,120.000000,0.000000
wyjagcecptKHqlcaHbkycDyIouuopcEmpBAbEJuBABxuDrBKccJypJBnsLxBLuBrEbByawBBBjBoGeHBDBBEmLGGkJAwoBcupqeJuBpGCqdGJBdzvvvvxgGK,1,0,wyjagcecptKHqlcaHbkycDyIouuopcEmpBAbEJuBABxuDrBKccJypJBnsLxBLuBrEbByawBBBjBoGeHBDBBEmLGGkJAwoBcupqeJuBpGCqdGJBdIoKfpcrkb,0.000000,120.000000,0.000000
wyjagcecptKHqlcaHbkycDyIouuopcEmpBAbEJuBABxuDrBKccJypJBnsLxBLuBrEbByawBBBjBoGeHBDBBEmLGGkJAwoBcupqeJuBpGCqdGJBdzvvvvxgGK,2,0,wyjagcecptKHqlcaHbkycDyIouuopcEmpBAbEJuBABxuDrBKccJypJBnsLxBLuBrEbByawBBBjBoGeHBDBBEmLGGkJAwoBcupqeJuBpGCqdGJBdIoKfpcrkb,0.000000,120.000000,0.000000
wyjagcecptKHqlcaHbkycDyIouuopcEmpBAbEJuBABxuDrBKccJypJBnsLxBLuBrEbByawBBBjBoGeHBDBBEmLGGkJAwoBcupqeJuBpGCqdGJBdzvvvvxgGK,3,0,wyjagcecptKHqlcaHbkycDyIouuopcEmpBAbEJuBABxuDrBKccJypJBnsLxBLuBrEbByawBBBjBoGeHBDBBEmLGGkJAwoBcupqeJuBpGCqdGJBdIoKfpcrkb,0.000000,120.000000,0.000000
wyjagcecptKHqlcaHbkycDyIouuopcEmpBAbEJuBABxuDrBKccJypJBnsLxBLuBrEbByawBBBjBoGeHBDBBEmLGGkJAwoBcupqeJuBpGCqdGJBdzvvvvxgGK,4,0,wyjagcecptKHqlcaHbkycDyIouuopcEmpBAbEJuBABxuDrBKccJypJBnsLxBLuBrEbByawBBBjBoGeHBDBBEmLGGkJAwoBcupqeJuBpGCqdGJBdIoKfpcrkb,0.000000,120.000000,0.000000
JwjagcaGBKGLADFFsceEhEyjLscjaeournIenLLqxdupyEauucBEJIxApejnBJEuDrekBBoLLByEtBuwByIBqAByBBBBBBfcBmBBwBBBxsnscBEzvvvvxgFb,0,0,JwjagcaGBKGLADFFsceEhEyjLscjaeournIenLLqxdupyEauucBEJIxApejnBJEuDrekBBoLLByEtBuwByIBqAByBBBBBBfcBmBBwBBBxsnscBEIoKfpcrkb,0.000000,120.000000,0.000000
JwjagcaGBKGLADFFsceEhEyjLscjaeournIenLLqxdupyEauucBEJIxApejnBJEuDrekBBoLLByEtBuwByIBqAByBBBBBBfcBmBBwBBBxsnscBEzvvvvxgFb,1,0,JwjagcaGBKGLADFFsceEhEyjLscjaeournIenLLqxdupyEauucBEJIxApejnBJEuDrekBBoLLByEtBuwByIBqAByBBBBBBfcBmBBwBBBxsnscBEIoKfpcrkb,0.000000,120.000000,0.000000
JwjagcaGBKGLADFFsceEhEyjLscjaeournIenLLqxdupyEauucBEJIxApejnBJEuDrekBBoLLByEtBuwByIBqAByBBBBBBfcBmBBwBBBxsnscBEzvvvvxgFb,2,0,JwjagcaGBKGLADFFsceEhEyjLscjaeournIenLLqxdupyEauucBEJIxApejnBJEuDrekBBoLLByEtBuwByIBqAByBBBBBBfcBmBBwBBBxsnscBEIoKfpcrkb,0.000000,120.000000,0.000000
JwjagcaGBKGLADFFsceEhEyjLscjaeournIenLLqxdupyEauucBEJIxApejnBJEuDrekBBoLLByEtBuwByIBqAByBBBBBBfcBmBBwBBBxsnscBEzvvvvxgFb,3,0,JwjagcaGBKGLADFFsceEhEyjLscjaeournIenLLqxdupyEauucBEJIxApejnBJEuDrekBBoLLByEtBuwByIBqAByBBBBBBfcBmBBwBBBxsnscBEIoKfpcrkb,0.000000,120.000000,0.000000
JwjagcaGBKGLADFFsceEhEyjLscjaeournIenLLqxdupyEauucBEJIxApejnBJEuDrekBBoLLByEtBuwByIBqAByBBBBBBfcBmBBwBBBxsnscBEzvvvvxgFb,4,0,JwjagcaGBKGLADFFsceEhEyjLscjaeournIenLLqxdupyEauucBEJIxApejnBJEuDrekBBoLLByEtBuwByIBqAByBBBBBBfcBmBBwBBBxsnscBEIoKfpcrkb,0.000000,120.000000,0.000000
